Macro_Cycle,Depletion_Limit,Relative_L2_Error
4484.210526315789,0.22631578947368422,0.34531695
4484.210526315789,0.26842105263157895,0.3455082
4484.210526315789,0.31052631578947365,0.34545138
4484.210526315789,0.3526315789473684,0.3472337
4484.210526315789,0.39473684210526316,0.34757364
4484.210526315789,0.4368421052631579,0.34845033
4484.210526315789,0.4789473684210527,0.34589097
4484.210526315789,0.5210526315789473,0.34882998
4484.210526315789,0.5631578947368421,0.34601057
4484.210526315789,0.6052631578947368,0.3501883
4484.210526315789,0.6473684210526316,0.34433237
4484.210526315789,0.6894736842105262,0.35269964
4484.210526315789,0.731578947368421,0.34397218
4484.210526315789,0.7736842105263158,0.3440342
4484.210526315789,0.8157894736842105,0.34417292
4484.210526315789,0.8578947368421053,0.34424466
4484.210526315789,0.9,0.3449567
4742.105263157895,0.1,0.37143946
4742.105263157895,0.14210526315789473,0.3718804
4742.105263157895,0.1842105263157895,0.3718928
4742.105263157895,0.22631578947368422,0.37245217
4742.105263157895,0.26842105263157895,0.37263572
4742.105263157895,0.31052631578947365,0.37258103
4742.105263157895,0.3526315789473684,0.374291
4742.105263157895,0.39473684210526316,0.374617
4742.105263157895,0.4368421052631579,0.37545836
4742.105263157895,0.4789473684210527,0.37300283
4742.105263157895,0.5210526315789473,0.37582153
4742.105263157895,0.5631578947368421,0.37311774
4742.105263157895,0.6052631578947368,0.37712455
4742.105263157895,0.6473684210526316,0.3715081
4742.105263157895,0.6894736842105262,0.379533
4742.105263157895,0.731578947368421,0.37116238
4742.105263157895,0.7736842105263158,0.3712221
4742.105263157895,0.8157894736842105,0.3713551
4742.105263157895,0.8578947368421053,0.37142292
4742.105263157895,0.9,0.3721064
5000.0,0.1,0.4008873
5000.0,0.14210526315789473,0.40130788
5000.0,0.1842105263157895,0.4013197
5000.0,0.22631578947368422,0.40185302
5000.0,0.26842105263157895,0.40202823
5000.0,0.31052631578947365,0.40197584
5000.0,0.3526315789473684,0.403607
5000.0,0.39473684210526316,0.40391782
5000.0,0.4368421052631579,0.40472046
5000.0,0.4789473684210527,0.40237826
5000.0,0.5210526315789473,0.40506607
5000.0,0.5631578947368421,0.40248787
5000.0,0.6052631578947368,0.40630907
5000.0,0.6473684210526316,0.40095308
5000.0,0.6894736842105262,0.40860578
5000.0,0.731578947368421,0.40062314
5000.0,0.7736842105263158,0.40068033
5000.0,0.8157894736842105,0.40080705
5000.0,0.8578947368421053,0.40087104
5000.0,0.9,0.40152317
